customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
7be762124bec10547560931676f147c785d714a8e65f4c845794b610549826eb,,,ACTIVE,NONE,58.0,1d5438c9ca6ca2d3e4aa2cafad184150631dd084695597512db26c340eadbacd
7be8491d755bb6775529022d194d1f4dc5a014bdb581cfb62e982ea9bbd2f61a,1.0,1.0,ACTIVE,Regularly,46.0,cc9833d09d86dd5e8704550cfbf8604ede37099fed4896fde7bd0caec2e79dca
7becd12aa4bb4fdbe1cf463a5baae1ba55710ec2722242990120d747bab09bfb,,,ACTIVE,NONE,46.0,5228a8fa8362931659dd75b899030b1f8ecf1f0ae8af9176c42301b925331550
7becde1b6a71fb282f861f7d951b139f258f34ce1150d44e41116ac31cbd465a,,,ACTIVE,NONE,59.0,27a8661c0519f6fd49fc2830675290c9a8512bc01bcae274b0184b4540022516
7bef0ee538089148ba4b29dc9b19d93956ac7255a12ae756af048aae7580a402,1.0,1.0,ACTIVE,Regularly,54.0,e06127b96daa539544111a2e7d20acd715958d7e864e52febd453b3200b7575e
7bef363a386d6f76af9e61e0ebb57d116263a46c695a894f7dd100033bc7aa08,1.0,1.0,ACTIVE,Regularly,48.0,34da1ec25d7de058d3f961dc60e3633713378add6b9729758d62578c234ad08b
7bef4975227fac681f0f39124bf8e5347f323819a6771a59f1b9d813d72ea597,1.0,1.0,ACTIVE,Regularly,30.0,1f801622dc97cedeb949070815d8ebd54b569ad0e66fe76e643e11f55c598476
7bef4cb0403fd9f302a012c7dca27ff84d6313621327c9bb1d2a187d5d1cf632,,,ACTIVE,NONE,27.0,d063ca469c94ff44a6e3ae8e7a81c45e2f2704258665608fc8b9a12d52ff432e
7bef74525d7011cd447f8efd01a840a0d5ff8c70d4e164590b90d729420ef5d7,,,ACTIVE,NONE,25.0,d6e0631b8421cab4edbf2df98679503ed85275f5d1b97f681e1c846fca43402c
7beff815413d713147792478789ffa2cbcf11e68237b31d1e46ca2f62a01e66d,,,ACTIVE,NONE,31.0,597a37c48f209232b3dd6cdd8922cc170dc70c5dcd4cddcfc5827b46984fdbf7
7bf13649f2e5a07dc37882f29299adfc26c3d4dc098b958a68be74de49d9a3bd,1.0,1.0,ACTIVE,Regularly,21.0,20aa0c9accd4a1ecf6e06f661e0e11f5beffd7e3fc625028078ffb700c5650f1
7bf26b846455ef06c91cb1aa914f08111d4f7e1771b91737e85939920d23f8c3,,,ACTIVE,NONE,24.0,fc31c1a8118a730dff2a268923150bb282466e5b5959f0c6fd381585723dd025
7bf2ac622fff5b362e0074894bdfeba18df8aa9525770a5fe95a994f50eeaf99,1.0,1.0,ACTIVE,Regularly,23.0,954ac42811c304a24ad63565ad74d7b37d6f4a7fd8c2a6e1aeaeaa899f408ad0
7bf39631ddb228705abd814aac9513269e5f2548ee35c4ff15aea30b66d9f269,,,ACTIVE,NONE,17.0,4aad4c011ac9d7051f875254699593d1b67ae5c03f7e6ac15499c9bb9cd1f7f3
7bf4f586765df4aef1a3562b111874d0df1294d0be19f6611461f7fd3e999ae5,,,PRE-CREATE,NONE,25.0,b815bf33114b847aff60bb0c855a8262d992d73ecda4740c4edcfbc26c9be3df
7bf56e9eef3b0bfb99c8fa7d8418b08c49b86739a7f2651de20d3c96a9fe849e,1.0,1.0,ACTIVE,Regularly,69.0,e5692b82ee30d37a30bd80f9d56a7aaf5790af7ab7b22e7a1689f4174415c745
7bf59bfe35824df3379ec186731b22d47709f264612e13d6b90dd898984ee600,,,ACTIVE,NONE,41.0,bd3b3e09f24d3497d0909db7ae58746f085dc9d7d680acae836987546010a263
7bf7d9f21a3849eaecacc2d9ad45b91663da0e61f42578a048d6588c3f411c38,1.0,1.0,ACTIVE,Regularly,21.0,1d10316ea1dbf462105a949241e25bdfc9c63261ddae6f25339cd98ab1c1f318
7bf86996e0ade90b868d3aecf9b0326a3a2c1eba7efa47037e98c0f62a0242ae,1.0,1.0,ACTIVE,Regularly,51.0,af46b67eb9850b72c7088a00844a64c6174f7d502b78b30e924cfcc680466a11
7bf9eacf7b82eaf6ca9aa6043f2962bdec471f5560353184c08b3f2ccf3ca9c1,,,ACTIVE,NONE,27.0,93475cc796026db4b08adbda893a1585073624245fc623787f495756d1bb0cac
7bfa83fd5087716fd5825b8faaeae57d1ce29a03ed3aaad3f5079e5789591ee0,,,ACTIVE,NONE,21.0,4238e4412f014f532cd12d2c773ebeac28c65fcae1b34e2b1c24df061ff10b8a
7bfe7cdde67779732d8088d8c64efdb593944b3c08f7b55301d57c77076398e6,1.0,1.0,ACTIVE,Regularly,57.0,41b83c65af8839dd4f88354ae03472ccd32d02057c403d286a7102ebbb8a48ed
7bff39ef76a624d24a74301abb47e211989525cd6dc2d1c85d1e3c04b349a546,,,ACTIVE,NONE,38.0,406634417c819cf1943c208115d85f7c4a3b0fbab85c1f6ed181dc05adefedb6
7c0051f2c6d51d7dfeaee0ae845af5b9eee4abf2c8ef81dbab12c3087b8390d8,,,ACTIVE,NONE,31.0,790322093ab77aefc6f259c86670b01284946789d37e7c0373121eb96b7b1972
7c011f8bea63ea6f2e114d211647da9a8960a80f6c333eebc6668456507dc8f1,,,ACTIVE,NONE,39.0,9d76c723fc189d92b4d12484098c686aea29d98c8330cd6af50a0931f2d46ce1
7c0365f65ddebdfb5914a16b1816f7a11306ce01dc5ec071d5f5baabf6982deb,1.0,1.0,ACTIVE,Regularly,29.0,335df9f5bfd00bee44f83849d53ff77203ae7bc8c88f547fd2c83c2753de1ae5
7c04b41033b19c10491171e3bcf2ee1c94ba12f0ef86194e5a82e7eb819ce08f,,,ACTIVE,NONE,53.0,c589eca298f62cc560c91dfbe4f029eeb1f238eacad2a982e6e98dcf436265d9
7c055c5e7f472b8f3b32586915e2c85aecc8e2a74b8ce9e1c98b76d7e3f18fdb,,,ACTIVE,NONE,29.0,123a8bd7da842334ac9cd9557684459ce61ae1f4921983ca684f17aca6a8374c
7c06320998521b11eac9f12f521daf12682ddb584b43a306170d6aa08a9e1f65,,,ACTIVE,NONE,38.0,1e6a0e7d791b7f82bdc2123e63a20c19fa011f83394bd5382efee3db7a8f978b
7c08500800fe0f1e4da6366c6c70861ae4de1579194fc0fd0955678dba5cb5e4,1.0,1.0,ACTIVE,Regularly,36.0,6b85d11ec3e8545083b1b41c3f9bccde8967c04084edd1fcd56a51300683f1c3
7c089cc734ee0cf215b7c9587b61f413ec4bb7bc29a04739a5868507e56f6fa7,1.0,1.0,ACTIVE,Regularly,54.0,97f15fd9d0e090358773086d50ca5092fd00b39bb62f58e11e43b8255151f20d
7c08d0a7744eb6cdbd601369f132ee7bcfeb0ffb3b834f7a5114894fe90e0f4f,,,ACTIVE,NONE,24.0,67d8ee9b3f3878f426b9150258c40fe0dbbf44bc8a3c27cf441f29305efbaaad
7c0a15a6afc1e1903674523fe2e355d86e08d135b6f0a388b2eff770661258cb,,,ACTIVE,NONE,24.0,90b7508ce52fc966e75e4b45bd5657998528997d897875545823724bebcf4efe
7c0b156c09e36a8476107ad007973576532c2645f7ec5f6590da42637f6f34d8,,,ACTIVE,NONE,52.0,3c542d832ee70880c952f71515b186e5143036a37934282c811bed58acf7cdc5
7c0dd7f203cc70ee83804c2423352dd28f5f7e27176ba297335c092d29c30d8a,1.0,1.0,ACTIVE,Regularly,24.0,5b64e2beb348583304d26e671d675585a2662fb509d7cef0f16cb7d43d7048ad
7c0e7c6a88829bc39f840666edc014bef9a0e46676aaabad3d70e6d6282c3a20,,,ACTIVE,NONE,24.0,70602430e2775a102ad420b528048eea27e26eff666d3415efa62e11e3bd7326
7c0fd51da933f5f1f97e4cd39ea8a54f270711326816a42212df78e15e20e922,1.0,1.0,ACTIVE,Regularly,60.0,7035ee5449f833fc278d3992e77a7beab4c9d7db58c5f7cef038da696d79d7f0
7c113ec7f84ebb5ad5a1511676205e915db32a6ad7f29490caee45365f665dba,1.0,1.0,ACTIVE,Regularly,25.0,d929d223292dfa140e4f5d1533c508e77b09a1f81f5133d0f6c8177b0c3b77f0
7c12077810f4a9c5d4036b8d22874c44470972a9934c289f45eb490991de217a,1.0,1.0,ACTIVE,Regularly,33.0,5f2f1aa9fdc165d8fa02a8d4f45352dc9d211367fa0c2968298055c7b67c663c
7c12c5ff9bd62bf6b8d6a912fb38efdf3065b9d406e4471a1c453e37584765e0,,,ACTIVE,NONE,19.0,c526d4eb66a7d483912c972695a46bb8f3f7507fd5e97fba235db07cfef9ac3d
7c12e5cb0afb54682c82821566d2f137a904853b9951d62960c6861fe5ae9e57,1.0,1.0,ACTIVE,Regularly,37.0,266871eb99c2160afd1046bc3f1ddfff9dd1a0e79fed16f0f2ca5201a9f3a685
7c1a569ad7d7baf7b303be5105a8df1660e5c524ee98e526a5d78d85a3e80594,,,ACTIVE,NONE,31.0,39962edf53b82ca3eecb84362a6157d2489786fa14e3905cb479db57efacb4b2
7c1a914134050702bec0d00bc8d770f5136d566bbd39366bfd93276569fe8621,,,ACTIVE,NONE,30.0,8c361781f71449f8816ac41a1e4ece9b5e73f9d9e2b4c1e74be5e2f6bb3a4248
7c1ad1ef83bda95f1610d766ec7d56e33b7c01b87c0374efa0c6dfa547ba9446,1.0,1.0,ACTIVE,Regularly,26.0,1f980e4483734cdcead17011efbbde0a925bbb36076be490bd14349d5f7ea537
7c1b9760ffe3ac548201a4d38b199862d3d30f90e31532f41f13e8c99bc834b1,1.0,1.0,ACTIVE,Regularly,51.0,e5e7191ca655ff298ce840d67010d8c90ede64917356bc9eff27d2b7a881f752
7c1ba8affb541de0ddbd67c701c6751747c2f567bdf881288ca9f1e5090ba394,,,ACTIVE,NONE,47.0,9960aeccda7dbe30d7a26ddf9f1f470f134f8c638642fadf7cd83d023fe0ff8e
7c1c117d328a4bf7250091a5b1a6bc3c1c259538741de24e1322bd392c421c2f,,,ACTIVE,NONE,25.0,55b04a95c77b5f43687e72dbda5e449f1a9a3937c9d6b9e27bf769161405553c
7c1d1a8e0753881b37aa7591feae5a8e66a72f7edb5b2c4862b6bf70c21a48c8,1.0,1.0,ACTIVE,Regularly,35.0,0122a7e6bdbb8691bac0c7b31d0b116cb48e419e8fd52f3fada5320fab606669
7c1d3110bcce020288ac4eea7300690267d434840d8794a51891950c4fe650e1,,,ACTIVE,NONE,51.0,d7adb89db1d2520a6722e96748e8de4c703791eefe97c78c546943d9e6b63ec1
7c1d39b5c4cbf943676f587159028efbb075ffe949fe2bbba631dbda0c5613ae,,,ACTIVE,NONE,42.0,28bfa72759665db6119b7db8a8f728e17ac69d0cac27c46c3ba5c08908d248e4
7c1dc6fbdbec2c0081ba0abaf510bd6cb2601e80395abe3c78d5fb2547abd096,1.0,1.0,ACTIVE,Regularly,60.0,948d2aa332573080d2c65fe2e0fac9d5917f39414025990ae7e59ec42228a3fc
7c1e2e0aaa95c6d83e3a93d1ca5e1032e9193e9ac258a3abcaeb3999e7ebdf09,1.0,1.0,ACTIVE,Regularly,42.0,ea50091dabd4c331a2d8cd07721e791f4a589f12a076519a894035498fea4143
7c1e3da5ed521a7ab027ad0c60b7f0b69e440cd8cd66775f54ce1612f3a74aab,1.0,1.0,ACTIVE,Regularly,53.0,9cb418e088b32dfeaa02c2dba881395ef6781dac558934c44607c3c7f3bc0b53
7c1e819431064fa5c7e96e3bdf014573030f59c733352ec55edf3333ee09ece8,,,ACTIVE,NONE,56.0,9dca02d30e6f37b19f51cf917c1e1ab6f0434b04fd2ee653f723cd0322baebbb
7c1e9ff8487581eb7914ecace37bacc38799627d3ff44d64e7395606e85cd582,,,ACTIVE,NONE,28.0,3a0fd7db0c85ba204f6d390943b07bc09f8d404a51d73be72a0f9938cb546b26
7c1edae2f16ac7a92575b9c4006e50ecbb50c431e71863836790c241108a2e16,1.0,1.0,ACTIVE,Regularly,61.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
7c23564712beab176087f202ed9665bbdc3cbe95f7c556eead4cd6683a559be8,,,ACTIVE,NONE,57.0,631d0d2ca5ce21a9d35293d6b60adb2d015ac32a417861089a538f5c9e485dd7
7c24ab4c06573d05f1d5ff4ad280cd02266ccb71aa6854e1b61c06d113fc15bd,,,ACTIVE,NONE,21.0,1f649ce3b33c5e7851d4d372a7b73e142a2cd119fd42847a9a06a58dd5365e6a
7c26f81a705ee5ed6aa1754d2d0651eea9730a0ec3ad2247c5a0466802ffbcd2,,,ACTIVE,NONE,24.0,63aea34be2b17a5393d48cfef64d3ca26e5addac34b86180c14fe3cec20d5405
7c27cb6f526db5076c026b0c326a7f5313e42ba310c91ab6c3e1747375207f2b,,,ACTIVE,NONE,54.0,ea98e106d56a6da6d63b7dd6355187c863494e939ea6b924ff5fd5fa08296cee
7c27e1fd8c3d291450c27712185844b4649327d2a8302ae7dc0095b6edcc76f9,,,ACTIVE,NONE,26.0,01f62df7630cd84b869f3c1918e88663f7c9b8fcaea6aa03b571ba1bc536897f
7c286286e478150f833930cd143a8dd17b122d38d0bbd75efe55f35802add834,,,ACTIVE,NONE,20.0,0b28fe3f85cfd7a54eb43fae0e98f198202049ce646abd4a6f30f099f580bfcb
7c2a7aff52ef8cafb872c41ab9c4e8403329705ea62eeca3d85425872bdd8350,1.0,,ACTIVE,Regularly,37.0,a8c62da9c4f32cb73ee2a5be35971fed8e66808c8ad44eae903fb4fa190bae86
7c2bb71d0f3ac8b2c41b9ecd236fbf061fb48bb1bc6b20ab010361adcfefba12,,,ACTIVE,NONE,45.0,060ac71d5f57fdd97e04bcf1e41d3d3d3cf73f830801b1571705b3ad24be93d7
7c2d210c51bc40a4b1796edd5cc98dc2a3813abe0ca786cc98bbf48cc87666bf,1.0,1.0,ACTIVE,Regularly,21.0,f65cc5b42e72c00405279dfcc4c969c3b44b0326e5018fb27934fef80de87d74
7c2da3fa4eba42507a13524e43ccdc687cf5ce3646ca9da5f0f9c0749bb43b23,,,ACTIVE,NONE,33.0,166bb29189cf389960c53c68f942fa21b587cd8e0e8f59e6369f134315c40d02
7c2db96e4b5beb1d2f6d2a589ee08370d5a7b4e7654dacf4c4f7ec80c14bef08,,,ACTIVE,NONE,20.0,14533df133e20e27cb338eb76c3f1dad2f65ea4fa0e3ca746d52d44622179bb3
7c2deec3bfcbf55af3ebd3499f2d561ac63cd31728a92495493272b7283d7cb5,,,ACTIVE,NONE,26.0,d92b7a284bc3caf4a43c9f3c5c2ff2a83cd7c68011c85a4971b3f3b4aa126069
7c2e8ed0e1fd648f00dd82e0910f0b53bb433b62e657427fce9ad1e7b146f1c7,1.0,1.0,ACTIVE,Regularly,23.0,db46886122bb33b1ff97f0511e2d9c56f664f8b72f5ae99f236792eaa7aec98b
7c2f5d1009e3eb48d4a207b3d130bff73a7a64b44bc8a4bbcc04d9ee01671918,1.0,1.0,ACTIVE,Regularly,33.0,2fb5ec8fe7c9587fdfac94e988b5f43947db56be8302c6740716f70c8659ef51
7c31a780a517528817196177cebf28993b33dd1aa7681f6f89d52ae7af4d9412,,,ACTIVE,NONE,47.0,6d5670fdffaeb5677957e8e92dd1b92c11f01486bd536f7c604a6d3948c3c853
7c330c93429e71ccd6a614ddecfeff1faab38b087d7e75736f6cb1d36d223eae,,,ACTIVE,NONE,52.0,473294d3a64772fb6e3eadeef3078232abb882eb37430e2237f30bbfa79fa8ee
7c354c750cddcb6d6d0c7f284fc46ee3a02580a272131df6a1104868eddc2f73,1.0,1.0,ACTIVE,Regularly,43.0,f533b8dd7b9e354bbf5f884f7e15cd6c53bdb9d24e5a3899f5446cd4f8143900
7c36147ded052f41dc044ce5881c6f7f051d2554ca09361271cbfe054089cca3,,,ACTIVE,NONE,25.0,af54fee2a134a54a506e47605763c58cd48af68c5f1019d043ed419132e9f890
7c364f1750e6a8c95b1fdcc6f271f82a79e87870c31bd62d17b1d275240a9eb1,1.0,1.0,ACTIVE,Regularly,42.0,db5ed559a7046a0239f4f62d7ce9424a4c97379156510595b841a28f2ad1db86
7c3676b66f2550822af78e3c6d82c115660381d4a53e492ffd778e4a232c0267,1.0,1.0,ACTIVE,Regularly,32.0,258cb8764ea9ca0442595b3c6371be23ed411adb318e10cf8cb197effde6ea43
7c368a29f9adb309148950f57eef0065addcfc48621d3836425d63f3d29d1299,1.0,1.0,ACTIVE,Regularly,27.0,6a05c00f00314e61df7c73226b9eb05e58c2c010bb641b2cf36cada6b5a614ee
7c374d92f550bcfdb106a27d9843a029bc90fbcf62262766d2a5c1a79a8b3355,1.0,1.0,ACTIVE,Regularly,24.0,f6784e633a27d234c7b17a4892448cac56e873e5c06ca41d12b45aaaa40ccb98
7c3868a10c83685d772487e7656750eee93221a2022872021bf55a98871ec147,,,ACTIVE,NONE,25.0,72a10dca9699eebf926ad2de1b790715d94f787e0d0f06d57e60064a1deee3bd
7c38a734a34e6985c5b8499bbb5858bf9283f17bc1f0fb14ac648c4c2031a9ac,,,ACTIVE,NONE,26.0,c7c305fece6b58c290786d96d92bb93456fd2972119ca374f0c2c13589c9f50e
7c399e62d7fc685fcee94baf34e1670bb67e8463761ad92e8a07735c37e91d7c,,,ACTIVE,NONE,50.0,aaa7c7b408bd8c772d58a69b05616b5107d8d172dd4312dcd95454b51e95b593
7c39b6a6eba14aca06683299c2cc4536fc17197400824f0d2a44512fee7ecb84,,,ACTIVE,NONE,29.0,8455e685414ad4fc46d9d148fa2e6a582b3a1ebd15f35d913fa276270801a862
7c3bf08c96042c7ad7dcecceea5143d293f15b71d22bca2451d41d21bdbb30eb,1.0,1.0,ACTIVE,Regularly,19.0,1c2189ce91275e57e75c78f1330d35562f26420b41d7ac403445d8f76ee3aa1e
7c3c0e2755f4944e346bd859208520048c7f953a134e0cc96550f8e33efc1606,1.0,1.0,ACTIVE,Regularly,46.0,8974bd50e2a97379817494dcb2ce25e0237f168ae8e793239c2b867b611c1966
7c3c9a49f54d49f2c64a07bbafa77d10852c9fd4839599c9dbf6ee79449809c8,,,ACTIVE,NONE,53.0,c7874a1f4fdfe61815ced0a41158a7d6442bc1bd6d59938cf155a5968a05e50d
7c3cd1cb6b158e3669c0b824263d8dade58cc6f189272bb4dcfb635c7827966b,,,ACTIVE,NONE,31.0,9f892b631ceb8be2dd3b6b5c6e42e0b91ce98ddbaba52de6c2b4780192c139c5
7c3de6e6008c523ffbd3d59e87dcc2c9f057c830f8e74ff26f0da6bfbd0fe49f,1.0,1.0,ACTIVE,Regularly,23.0,9a1dac04633d64766a81978560b9ab365daae6a2a4a48224ae85c9383a2aacb9
7c3e458d4e2c46559c035ed809218c9c00cfd697d28fff8c77ca371c399d3e9c,,,ACTIVE,NONE,27.0,614765fa7ef47a85e7e9d66d2c8061480162165e040d779db2c401ab348ac6ef
7c3e5a09928b9f9febc6bdf5ddf8943a49d0d82d32de6c024478afd0d06aca07,1.0,1.0,ACTIVE,Regularly,20.0,580ccaebe749c9340b0d6d5cd6d8a70927c559b1c9bd7100c613c90a9c37f43e
7c3e9028e3db2a5995024dc1ea37e51db1d3385e5aeb4678855920586329f39d,,,ACTIVE,NONE,25.0,f49e049df18e4b5b5f4ca37ff38efe322d8efc5f146052421994c670b21c6c21
7c3f03913b96bafee53a5a530f3f4bf86afc5bd2dfda7ec9cc582442ac75e226,,,ACTIVE,NONE,30.0,68f85653f13373138760caf1c9eaf21c7def95195e417f9e20cee27100a8e691
7c3f8c37a7289f5abcb65636fc6f0d9baf23162449f8c7eae493e1bbc01820ba,1.0,1.0,ACTIVE,Regularly,59.0,8ba2883f0f90f977f4a21b4dcb21a7011372b9604431e421b1bd2431d710c1dd
7c41bfeff06614b91431cfa314abf40491a48257c7d9690068fcbb5c6fcb1f75,1.0,1.0,ACTIVE,Regularly,26.0,1f01d227bcd389be0b57a9eed322cea546ef818cb1630bbde87a3a9e7a896150
7c4236a863b2d49a0f0938922b21ad14120323d9ec7f33b3f161863cac0790db,,,ACTIVE,NONE,21.0,3636ee443ca23b0e06ea174f2410c1c80ffc4b2a1c33b06fcd02391ecccee771
7c4284476ecef8957e5726993208de54a6cd8c465d267ae628086e3820892615,,,ACTIVE,NONE,47.0,9b16c2faa9dd09fa87e3b2660cd81cd98b0abd3cf22123975cd13ccbfb7250d5
7c4358116dfe809fab1b541d279fa893e09ca2728115463832c343712d3b9a2a,,,ACTIVE,NONE,26.0,aeb0471d6d6d56380fb7d6ac6a7f99d1d89f2506a119b2e7b8965ebe1ddabc7b
7c442d4f683b4c35345bc528c91408dfa76f5cf0e9c4e55e41066bf71de6e064,,,ACTIVE,NONE,48.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
7c44f98cb5c6ef27a86601542c1e6ca6591798a456d72996fcc4daa942198769,1.0,1.0,ACTIVE,Regularly,51.0,c677148018300a1999e763701b756244ea36f2b0523747f2f71ab08a088de70a
7c45e12f8866959c081f1b46576ef2d3f2ff24b0e0fb2e0931e862f893692713,,,ACTIVE,NONE,26.0,e558bd50a4d06350afc77ebccc93f2ec4dfb413a78c92d419764aedb08ac60eb
7c460f1a82c62f4a3f4e9719212859d02217ffbe2577728798e883f89ac86bf2,1.0,1.0,ACTIVE,Regularly,49.0,143dbe88e5fdabb1d4dee3f631daf0322f6f48b912cb772415ea990ab3bc3c3a
7c46384e76eb064bcb39ddd34848fc508a786c969101ab9207ca2e98a28ad924,,,ACTIVE,NONE,26.0,3e1a1275c03d5f692e5230cb0c26eb4771ec7b13ad7d7a2ebce6cd205499216b
7c47fef7a0853e7098ab4798afe4cede2ef7c256e0ba6fa1bee1847d172614d4,,,ACTIVE,NONE,50.0,145ba3fb89581014b144872dce707573d552538d59683984ab07fca2a4a1b668
7c49ba237b43142bf76a23651e0f171e3c6a38b57081babe306be1537cb60444,1.0,1.0,ACTIVE,Regularly,26.0,dba7886fb052f0f641ea66ff68378efa5942aa2de9a04f6a9a24f4605f2eaaab
7c49bff0e71fd8eaa98b047d11a56f341e6e76e2ca25f7318c1b707069324eb9,1.0,1.0,ACTIVE,Regularly,31.0,d3e7494174da3eefaa0a0246ddf8c3851aa91d4f80a54a1b5a0ac34bafdab1a2
7c4b6f18e3e980325e4f620c36c8e999202eb79b86b5cda5a332fbfe8881ab9f,1.0,1.0,ACTIVE,Regularly,51.0,1257ccadbf097728eaf9626f0c49b02f0b3f297e8a044bf5d456c434d93772d5
7c4bea7186694dab1efb885afbf2b7028ce5261bf5a559acac81c14285b1ba0d,,,ACTIVE,NONE,55.0,ff521c11b354aa255e9119483932c141288c42c601ecf38c6db6947aaa00d19e
7c502f6a8c95664bca8f02f80ce852162a04952c0dff6ed44ef4971099d24a68,,,ACTIVE,NONE,28.0,6773f6da1317a1a5bdcceb35c658dc632f6735f83e09894d4b202703dded88f4
7c5260d1b64a512cefa0b3203d763e6b995156a1e0a95912ade8a2a4bf6a6c72,1.0,1.0,ACTIVE,Regularly,24.0,6f0688bd143e8fe437c0b99fe9dd6b2eb92ba38625256f105bff65ad0ee71bb3
7c52ba4f867362dc5205ab5f86e4701e23eec4dd1180204099a0a491195ce863,,,ACTIVE,NONE,40.0,c00f8fbbac3fb9ba44526d47e1359082b16ecbb8ed99924e783386d04525536b
7c52f85c3c8edd85216b35f4f8cf6380daf7ca3fe71b77f7adc9723f41723dbc,1.0,1.0,ACTIVE,Regularly,19.0,5b85c66e30b976ea7741ac382b855e0dbaf8a5e43e3e4185622ea572663d9b5d
7c54b2a458fa57f553b81627de2a3897a2cd04e08d99f240250602a887fce0c5,,,PRE-CREATE,NONE,27.0,da66b2f2ea68997823e6930177956e54750ab208923c73d304b775206d07d2eb
7c558e3637f58ec2995757b6ca54d8840216cc7b36bb07a6e1cd3f0d216751fc,1.0,1.0,ACTIVE,Regularly,49.0,0ebaacb53a3df3dfadd2b731444223779b7bfa4fec40742d73c67980d84504e5
7c569bc512418e3a91abaf0b72ade19ed2bdf5eff3bebc2512be2d0436d63697,,,PRE-CREATE,NONE,23.0,67b24a83c5138ad4047c54f0f4c729d36184493cb47c6234bc34d3ffe420438e
7c57cc35866978876f8f408955b4cf4f09834714e403b600fafe9b7b60ada8a7,1.0,1.0,ACTIVE,Regularly,59.0,9fa2487fe23393ccd8860e46f62afbda647e74a9fdfec2e74920a67bd85d7870
7c591ad3948a605b2ed1c259e242246446b681a9b5fd9871dcee227c79dff0aa,,,ACTIVE,NONE,31.0,b2cf14dddd682949a062a780b53e98d6d504b60d106ca35835f21804964282ed
7c594d4d4b39014826ef3f2f0d8ff762b39344144f8c079d6f4a9c00274ab6c8,,,ACTIVE,NONE,23.0,536d94013a9be008b5c7fcb97065667fdf159d3fe37b4ff7dfad008c36013ac7
7c5ab98d206cea58e55db42ca40f0fc7dc2be2a02eee26a612a99664c9e5d3fe,1.0,1.0,ACTIVE,Regularly,23.0,b2a3ed4d369c36e5d8986a78a36a6e6d20c78510d6a3aaec68cebf27e270bec4
7c5b49dbd01aa26d3627bb683d9f28c6f5f4d6155ae4e10d4016f5ba8d092b81,,,ACTIVE,NONE,26.0,c4b4e97bbd3a8ccea2f7016a83605740282072fdebbf302d21f9844040f40b11
7c5bde1806788312ee3a17db291be292bb468f75630b7df15e2041605db809d7,1.0,1.0,ACTIVE,Regularly,69.0,53cc88b171638370853f2d440ad1f8a2cf255b6ee4b865f2db077f5b2aa41d40
7c5c9b057aa9adac91d2fad580349d66254ea8f4e9d8a198f6e876c6103fd47f,1.0,1.0,ACTIVE,Regularly,21.0,6e0356f078f24c8504ab12bfb3b88a9c1f4fe6b8645c15ba5f4771b15f6f6be1
7c5ce7fc55ea81236dfa380e71b25ca26ac31f2a07507d63f231d9eec8304b3a,1.0,1.0,ACTIVE,Regularly,26.0,eb87f499221cbcc62c111d6cef3b30e956cba441904a239b05a1ee635168f317
7c5cf31fd1c95c4bfd0df3eb198e810c44ed552aa5351577bf00dba6c7ff67dd,1.0,1.0,ACTIVE,Regularly,23.0,36a77f10ac6f3c32ac6638bd2b239c1661dd1e6a2de590ee423e225b2da02f2d
7c5fb465bf5ba122f9b15b401a6c1067a2f6d7d55e8fb93b9032e592abd8e43f,,,ACTIVE,NONE,26.0,1b0b9f6909bd876d6aea9833d6ce36fff2e3e20b5133f71ee335f22d9553430f
7c6187c07a49cd64cc8b87591620ccef8c9e679b93465a5a2f9e4e684ed3888e,1.0,1.0,ACTIVE,Regularly,52.0,646ed20fae0b1e70dedcd6d075f0c02b4dc3daca9bdd1c7537b745d12ad1d21c
7c6191a8964dbde9e7a35e366f0d6bbe925c4f8452de33e13cbc664215f0c594,,,ACTIVE,NONE,27.0,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
7c6213529cd3db598addd5cf2363ff9b288f49be0a8ac8ab3f14fea6685d3005,,,ACTIVE,NONE,53.0,4d0a4ebd664bcd535717bd61648c9eb18059b257b06b489349fb049765a815d2
7c624d95a511b839f40f55ce892fd73719cf2df148b159c2a6724c6e19e86171,,,ACTIVE,NONE,42.0,2f06023b4b08af705c1b875de3c8c17546614b8e202b6768172c700d377365ad
7c62606ce8f6b3dc3792e77978a8b0ccfce336012c26068b6a822fb54de8a949,1.0,1.0,ACTIVE,Regularly,44.0,2ec67f95ca66b876ba95e2926745ff2e3a04372441e17e4cf403b24dd60c0783
7c632b2f1e5b13613d75fba331c1ef94b5b13bc61425b2520491f13d67e1ee73,1.0,1.0,ACTIVE,Regularly,27.0,63321100e68f0d2e86ff3267c43ea76a1da6a0ea92231378523554f0444135d6
7c65fb83db75ae5d32f1650e23bf8cc1293b53eba427ff34744247cbe5680c1b,,,ACTIVE,NONE,23.0,da6c71f1f04214ee9dece2222889f0eb20ffa60c2b79d595ff4ceb25a889017d
7c6603568a1d86dead2e335f8eee44d68677377d259af57d24766c0db30ce8b4,,,ACTIVE,NONE,40.0,0b754585cb3637688945e9d70ad8ebde71988ad211698d487ed644951dc83acb
